uuid,title,position,salary minimum,salary maximum,type,employmentType,categories,updatedAt,newPostingDate,skills,scrape_date,title_clean,salary midpoint,role,posting_month,scrape_month,active_month
024b3ef5d932170c0b69496edb8a66cd,MANUFACTURING ENGINEER,Executive,2800,4000,Monthly,['Full Time'],Manufacturing,2026-03-10T09:13:41,2026-03-10,"['Teamwork', 'Manufacturing Engineering', 'Ability To Work Under Pressure', 'FMEA', 'Analytical Skills', 'Electrical', 'Process Manufacturing', 'Process Engineering', 'Assembly', 'CAD/CAM', 'Mechatronics', 'Layout', 'Mechanical Engineering']",2026-04-05,Manufacturing Engineer,3400,Manufacturing Engineer,2026-03,2026-04,2026-03
024b3ef5d932170c0b69496edb8a66cd,MANUFACTURING ENGINEER,Executive,2800,4000,Monthly,['Full Time'],Manufacturing,2026-03-10T09:13:41,2026-03-10,"['Teamwork', 'Manufacturing Engineering', 'Ability To Work Under Pressure', 'FMEA', 'Analytical Skills', 'Electrical', 'Process Manufacturing', 'Process Engineering', 'Assembly', 'CAD/CAM', 'Mechatronics', 'Layout', 'Mechanical Engineering']",2026-04-05,Manufacturing Engineer,3400,Manufacturing Engineer,2026-03,2026-04,2026-04
031a06e832a8b56e028a3bf5349f7b69,Customer Service Executive (Supply Chain / Order Management),Junior Executive,3000,3800,Monthly,['Permanent'],Customer Service,2026-03-17T09:17:12,2026-03-17,"['Microsoft Office', 'Microsoft Excel', '3PL', 'Interpersonal Skills', 'Inventory', 'Supply Chain', 'Service Level', 'Freight', 'Demand Planning', 'Communication Skills', 'Customer Satisfaction', 'Team Player', 'Customer Service', 'Manufacturing', 'Shipping']",2026-04-05,Customer Service Executive,3400,Customer Service Executive,2026-03,2026-04,2026-03
031a06e832a8b56e028a3bf5349f7b69,Customer Service Executive (Supply Chain / Order Management),Junior Executive,3000,3800,Monthly,['Permanent'],Customer Service,2026-03-17T09:17:12,2026-03-17,"['Microsoft Office', 'Microsoft Excel', '3PL', 'Interpersonal Skills', 'Inventory', 'Supply Chain', 'Service Level', 'Freight', 'Demand Planning', 'Communication Skills', 'Customer Satisfaction', 'Team Player', 'Customer Service', 'Manufacturing', 'Shipping']",2026-04-05,Customer Service Executive,3400,Customer Service Executive,2026-03,2026-04,2026-04
0287d8cf285796339d9693397e10278a,Sales Coordinator - JY,Executive,3300,3500,Monthly,"['Permanent', 'Full Time']",Admin / Secretarial,2026-03-27T08:34:11,2026-03-27,"['coordinate manufacturing processes', 'sales support materials', 'prepare shipments', 'coordinate with clients', 'Admin activities', 'Order Processing', 'SAP Logistics', 'Fluent English', 'SAP HANA', 'SAP', 'processing purchase orders', 'Sales Administration', 'admin work', 'General admin', 'Issuing purchase orders', 'Able To Work Independently']",2026-04-05,Sales Coordinator - Jy,3400,Sales Coordinator - Jy,2026-03,2026-04,2026-03
0287d8cf285796339d9693397e10278a,Sales Coordinator - JY,Executive,3300,3500,Monthly,"['Permanent', 'Full Time']",Admin / Secretarial,2026-03-27T08:34:11,2026-03-27,"['coordinate manufacturing processes', 'sales support materials', 'prepare shipments', 'coordinate with clients', 'Admin activities', 'Order Processing', 'SAP Logistics', 'Fluent English', 'SAP HANA', 'SAP', 'processing purchase orders', 'Sales Administration', 'admin work', 'General admin', 'Issuing purchase orders', 'Able To Work Independently']",2026-04-05,Sales Coordinator - Jy,3400,Sales Coordinator - Jy,2026-03,2026-04,2026-04
00a5e829e210a151bbdec4f40998ab6b,Administrative Executive (No Experience Needed),Executive,3000,3800,Monthly,['Permanent'],Admin / Secretarial,2026-04-02T01:39:03,2026-04-02,"['Ability to Multitask', 'Microsoft PowerPoint', 'Claims Management', 'Able To Multitask', 'Microsoft Office', 'Microsoft Excel', 'Claims Handling', 'Arranging', 'Claims', 'Office Management', 'Problem Solving', 'Administration', 'Office Administration', 'Insurance Claims', 'Time Management', 'Spreadsheets', 'Communication Skills', 'Microsoft Word', 'Databases', 'Able To Work Independently']",2026-04-05,Administrative Executive,3400,Administrative Executive,2026-04,2026-04,2026-04
030d253b4b4e0e1ddc95dc84f1deabed,Finance Executive / Accounts Executive (Financial Reporting / Accounts Receivable),Junior Executive,3200,3500,Monthly,"['Permanent', 'Full Time']",Accounting / Auditing / Taxation,2026-03-14T03:07:44,2026-03-14,"['Account Reconciliation', 'Month-end closing', 'Accounts Payable', 'payment of claims', 'International Financial Reporting Standards', 'Tax', 'Invoicing', 'Billing Systems', 'Billing', 'Accounting System', 'Bank Reconciliation', 'Billing Process', 'Accounts Receivable', 'Accounting', 'Financial Statements', 'Accounts Receivable Management', 'Bookkeeping', 'Financial Closing', 'Billing Management', 'Financial Reporting']",2026-04-05,Finance Executive / Accounts Executive,3350,Finance Executive,2026-03,2026-04,2026-03
030d253b4b4e0e1ddc95dc84f1deabed,Finance Executive / Accounts Executive (Financial Reporting / Accounts Receivable),Junior Executive,3200,3500,Monthly,"['Permanent', 'Full Time']",Accounting / Auditing / Taxation,2026-03-14T03:07:44,2026-03-14,"['Account Reconciliation', 'Month-end closing', 'Accounts Payable', 'payment of claims', 'International Financial Reporting Standards', 'Tax', 'Invoicing', 'Billing Systems', 'Billing', 'Accounting System', 'Bank Reconciliation', 'Billing Process', 'Accounts Receivable', 'Accounting', 'Financial Statements', 'Accounts Receivable Management', 'Bookkeeping', 'Financial Closing', 'Billing Management', 'Financial Reporting']",2026-04-05,Finance Executive / Accounts Executive,3350,Finance Executive,2026-03,2026-04,2026-04
030d253b4b4e0e1ddc95dc84f1deabed,Finance Executive / Accounts Executive (Financial Reporting / Accounts Receivable),Junior Executive,3200,3500,Monthly,"['Permanent', 'Full Time']",Accounting / Auditing / Taxation,2026-03-14T03:07:44,2026-03-14,"['Account Reconciliation', 'Month-end closing', 'Accounts Payable', 'payment of claims', 'International Financial Reporting Standards', 'Tax', 'Invoicing', 'Billing Systems', 'Billing', 'Accounting System', 'Bank Reconciliation', 'Billing Process', 'Accounts Receivable', 'Accounting', 'Financial Statements', 'Accounts Receivable Management', 'Bookkeeping', 'Financial Closing', 'Billing Management', 'Financial Reporting']",2026-04-05,Finance Executive / Accounts Executive,3350,Accounts Executive,2026-03,2026-04,2026-03
030d253b4b4e0e1ddc95dc84f1deabed,Finance Executive / Accounts Executive (Financial Reporting / Accounts Receivable),Junior Executive,3200,3500,Monthly,"['Permanent', 'Full Time']",Accounting / Auditing / Taxation,2026-03-14T03:07:44,2026-03-14,"['Account Reconciliation', 'Month-end closing', 'Accounts Payable', 'payment of claims', 'International Financial Reporting Standards', 'Tax', 'Invoicing', 'Billing Systems', 'Billing', 'Accounting System', 'Bank Reconciliation', 'Billing Process', 'Accounts Receivable', 'Accounting', 'Financial Statements', 'Accounts Receivable Management', 'Bookkeeping', 'Financial Closing', 'Billing Management', 'Financial Reporting']",2026-04-05,Finance Executive / Accounts Executive,3350,Accounts Executive,2026-03,2026-04,2026-04
0240793ba47e98d6d357a56992a3779f,Quantity Surveyor,Junior Executive,2500,4200,Monthly,['Full Time'],Architecture / Interior Design,2026-03-16T08:49:31,2026-03-16,"['Quantity Surveying', 'project budget', 'Claims', 'Electrical', 'Negotiating claims', 'Supplier Sourcing', 'Skilled Communicator', 'procurement requisitions', 'Costing', 'Tender Management']",2026-04-05,Quantity Surveyor,3350,Quantity Surveyor,2026-03,2026-04,2026-03
0240793ba47e98d6d357a56992a3779f,Quantity Surveyor,Junior Executive,2500,4200,Monthly,['Full Time'],Architecture / Interior Design,2026-03-16T08:49:31,2026-03-16,"['Quantity Surveying', 'project budget', 'Claims', 'Electrical', 'Negotiating claims', 'Supplier Sourcing', 'Skilled Communicator', 'procurement requisitions', 'Costing', 'Tender Management']",2026-04-05,Quantity Surveyor,3350,Quantity Surveyor,2026-03,2026-04,2026-04
0335c33ba35a72b77ca367b88ada8919,Admin & Finance Executive (1 Year Contract) [Maternity Cover],Junior Executive,3100,3600,Monthly,['Contract'],Accounting / Auditing / Taxation,2026-03-16T06:10:25,2026-03-16,"['Upselling', 'Written English', 'Ability To Work Independently', 'Lease Administration', 'Consolidation', 'ISO', 'Supervisory Skills', 'Caregiving', 'Humanitarian', 'Invoicing', 'Financial Acumen', 'Team Coordination', 'First Aid', 'Scheduling', 'Training Coordination']",2026-04-05,Admin & Finance Executive,3350,Admin & Finance Executive,2026-03,2026-04,2026-03
0335c33ba35a72b77ca367b88ada8919,Admin & Finance Executive (1 Year Contract) [Maternity Cover],Junior Executive,3100,3600,Monthly,['Contract'],Accounting / Auditing / Taxation,2026-03-16T06:10:25,2026-03-16,"['Upselling', 'Written English', 'Ability To Work Independently', 'Lease Administration', 'Consolidation', 'ISO', 'Supervisory Skills', 'Caregiving', 'Humanitarian', 'Invoicing', 'Financial Acumen', 'Team Coordination', 'First Aid', 'Scheduling', 'Training Coordination']",2026-04-05,Admin & Finance Executive,3350,Admin & Finance Executive,2026-03,2026-04,2026-04
030fb4b710665b5f891a3f43c1b80540,Accounts Executive (East | Full Set | Accounting),Executive,3200,3500,Monthly,"['Permanent', 'Full Time']",Accounting / Auditing / Taxation,2026-04-05T05:36:24,2026-04-05,"['Petty Cash', 'Accounts Payable', 'Tax', 'ACCA', 'Financials', 'Books', 'Financial Transactions', 'Accounting System', 'Bank Reconciliation', 'Accounts Receivable', 'General Ledger', 'Accounting', 'Attention to Detail', 'Financial Statements', 'Bookkeeping', 'Spreadsheets', 'Payments', 'Cash Flow', 'Financial Closing', 'Audit']",2026-04-05,Accounts Executive,3350,Accounts Executive,2026-04,2026-04,2026-04
03411498a759cee0122e82fcc98c88e9,Retail Executive,Executive,2800,3850,Monthly,['Permanent'],Sales / Retail,2026-03-07T14:54:28,2026-03-07,"['Product Knowledge', 'Visual Merchandising', 'Inventory', 'Fitness', 'Retail Sales', 'Reliability', 'Cashiering', 'Communication Skills', 'Customer Service', 'Able To Work Independently']",2026-04-05,Retail Executive,3325,Retail Executive,2026-03,2026-04,2026-03
03411498a759cee0122e82fcc98c88e9,Retail Executive,Executive,2800,3850,Monthly,['Permanent'],Sales / Retail,2026-03-07T14:54:28,2026-03-07,"['Product Knowledge', 'Visual Merchandising', 'Inventory', 'Fitness', 'Retail Sales', 'Reliability', 'Cashiering', 'Communication Skills', 'Customer Service', 'Able To Work Independently']",2026-04-05,Retail Executive,3325,Retail Executive,2026-03,2026-04,2026-04
022e12ef9e195f683afddca61674b682,TAX ASSOCIATE,Executive,2900,3700,Monthly,['Full Time'],Accounting / Auditing / Taxation,2026-03-11T03:42:29,2026-03-11,"['Taxation', 'Ability to Multitask', 'Microsoft Office', 'IRAs', 'Tax Advisory', 'Tax', 'Corporate Tax', 'Assurance', 'Accounting', 'Income Tax', 'Tax Compliance', 'Xero', 'Communication Skills', 'Tax Computation', 'Tax Returns']",2026-04-05,Tax Associate,3300,Tax Associate,2026-03,2026-04,2026-03
022e12ef9e195f683afddca61674b682,TAX ASSOCIATE,Executive,2900,3700,Monthly,['Full Time'],Accounting / Auditing / Taxation,2026-03-11T03:42:29,2026-03-11,"['Taxation', 'Ability to Multitask', 'Microsoft Office', 'IRAs', 'Tax Advisory', 'Tax', 'Corporate Tax', 'Assurance', 'Accounting', 'Income Tax', 'Tax Compliance', 'Xero', 'Communication Skills', 'Tax Computation', 'Tax Returns']",2026-04-05,Tax Associate,3300,Tax Associate,2026-03,2026-04,2026-04
00c6ef4dab35d2d8a012e4d055ee2f48,👀More than who you think you are? — Marketing Representatives Expert🥸,Fresh/entry level,2600,4000,Monthly,"['Permanent', 'Full Time']",Consulting,2026-03-30T13:58:36,2026-03-30,"['Coaching', 'Mentoring', 'Sales', 'Leadership', 'Able To Multitask', 'Interpersonal Skills', 'Brewing', 'Problem Solving', 'Marketing', 'Event Sales', 'Events', 'Communication Skills', 'Team Building', 'Team Lead', 'Team Leader', 'Team Player', 'face to face', 'Customer Service', 'brand events', 'B2C Marketing']",2026-04-05,More Than Who You Think You Are? Marketing Representatives Expert,3300,More Than Who You Think You Are? Marketing Representatives Expert,2026-03,2026-04,2026-03
00c6ef4dab35d2d8a012e4d055ee2f48,👀More than who you think you are? — Marketing Representatives Expert🥸,Fresh/entry level,2600,4000,Monthly,"['Permanent', 'Full Time']",Consulting,2026-03-30T13:58:36,2026-03-30,"['Coaching', 'Mentoring', 'Sales', 'Leadership', 'Able To Multitask', 'Interpersonal Skills', 'Brewing', 'Problem Solving', 'Marketing', 'Event Sales', 'Events', 'Communication Skills', 'Team Building', 'Team Lead', 'Team Leader', 'Team Player', 'face to face', 'Customer Service', 'brand events', 'B2C Marketing']",2026-04-05,More Than Who You Think You Are? Marketing Representatives Expert,3300,More Than Who You Think You Are? Marketing Representatives Expert,2026-03,2026-04,2026-04
0174b1b7c83df9dce5f9e76e2ac0bd18,Operations Executive,Executive,3000,3600,Monthly,['Full Time'],Logistics / Supply Chain,2026-03-24T01:47:27,2026-03-24,"['Negotiation', 'Higher Education', 'Microsoft Office', 'Microsoft Excel', 'Interpersonal Skills', 'Inventory', 'Critical Thinking', 'TMS', 'Freight', 'Pressure', 'Time Management', 'Team Player', 'Customer Service', 'Shipping', 'Able To Work Independently']",2026-04-05,Operations Executive,3300,Operations Executive,2026-03,2026-04,2026-03
0174b1b7c83df9dce5f9e76e2ac0bd18,Operations Executive,Executive,3000,3600,Monthly,['Full Time'],Logistics / Supply Chain,2026-03-24T01:47:27,2026-03-24,"['Negotiation', 'Higher Education', 'Microsoft Office', 'Microsoft Excel', 'Interpersonal Skills', 'Inventory', 'Critical Thinking', 'TMS', 'Freight', 'Pressure', 'Time Management', 'Team Player', 'Customer Service', 'Shipping', 'Able To Work Independently']",2026-04-05,Operations Executive,3300,Operations Executive,2026-03,2026-04,2026-04
0007b691cabac2eaa944b1b7d533aafa,Vehicle Breakdown Mechanic,Executive,2800,3800,Monthly,['Permanent'],Engineering,2026-03-27T05:12:26,2026-03-27,"['Weather', 'Overhaul', 'Preventive Maintenance', 'Troubleshooting', 'Housekeeping', 'Electrical', 'Estimates', 'Vehicles', 'Compliance', 'Driving License', 'Class 3 Driving License', 'Human Resource', 'Automotive Technology', 'Automotive Engineering', 'Transmission']",2026-04-05,Vehicle Breakdown Mechanic,3300,Vehicle Breakdown Mechanic,2026-03,2026-04,2026-03
0007b691cabac2eaa944b1b7d533aafa,Vehicle Breakdown Mechanic,Executive,2800,3800,Monthly,['Permanent'],Engineering,2026-03-27T05:12:26,2026-03-27,"['Weather', 'Overhaul', 'Preventive Maintenance', 'Troubleshooting', 'Housekeeping', 'Electrical', 'Estimates', 'Vehicles', 'Compliance', 'Driving License', 'Class 3 Driving License', 'Human Resource', 'Automotive Technology', 'Automotive Engineering', 'Transmission']",2026-04-05,Vehicle Breakdown Mechanic,3300,Vehicle Breakdown Mechanic,2026-03,2026-04,2026-04
02ec6accc6a4607f2cde5c0e238726aa,Data Center Engineer,Junior Executive,2800,3800,Monthly,['Full Time'],Information Technology,2026-03-12T03:38:24,2026-03-12,"['Switches', 'Troubleshooting', 'Hardware', 'Data Center', 'VMware', 'SAN', 'Information Technology', 'Auditing', 'Windows Server', 'IP', 'Operating Systems', 'Windows', 'ITIL', 'Cabling', 'Linux', 'Business Requirements']",2026-04-05,Data Center Engineer,3300,Data Center Engineer,2026-03,2026-04,2026-03
02ec6accc6a4607f2cde5c0e238726aa,Data Center Engineer,Junior Executive,2800,3800,Monthly,['Full Time'],Information Technology,2026-03-12T03:38:24,2026-03-12,"['Switches', 'Troubleshooting', 'Hardware', 'Data Center', 'VMware', 'SAN', 'Information Technology', 'Auditing', 'Windows Server', 'IP', 'Operating Systems', 'Windows', 'ITIL', 'Cabling', 'Linux', 'Business Requirements']",2026-04-05,Data Center Engineer,3300,Data Center Engineer,2026-03,2026-04,2026-04
0240a6f43a72c80384101725acede27a,Mechanical Draftsman | BIM CAD Engineer,Executive,2200,4399,Monthly,['Full Time'],Building and Construction,2026-03-27T03:43:14,2026-03-27,"['Sponsorship', 'Producing', 'Construction Management', 'Construction', 'Classroom', 'BIM', 'Architectural', 'Environmental Engineering', 'Drawing', 'Electrical', 'Landscape Architecture', 'Structural Engineering', 'Green Building', 'Delivery Management', 'CAD', 'Facilities Management']",2026-04-05,Mechanical Draftsman Bim Cad Engineer,3299,Mechanical Draftsman Bim Cad Engineer,2026-03,2026-04,2026-03
0240a6f43a72c80384101725acede27a,Mechanical Draftsman | BIM CAD Engineer,Executive,2200,4399,Monthly,['Full Time'],Building and Construction,2026-03-27T03:43:14,2026-03-27,"['Sponsorship', 'Producing', 'Construction Management', 'Construction', 'Classroom', 'BIM', 'Architectural', 'Environmental Engineering', 'Drawing', 'Electrical', 'Landscape Architecture', 'Structural Engineering', 'Green Building', 'Delivery Management', 'CAD', 'Facilities Management']",2026-04-05,Mechanical Draftsman Bim Cad Engineer,3299,Mechanical Draftsman Bim Cad Engineer,2026-03,2026-04,2026-04
02f51061075cbe3b01b66b6f38417375,Mechanical & Electrical Engineer | BIM CAD Engineer,Executive,2200,4399,Monthly,['Full Time'],Building and Construction,2026-03-27T03:06:20,2026-03-27,"['Sponsorship', 'Producing', 'Sustainability', 'Construction Management', 'Construction', 'Classroom', 'BIM', 'Architectural', 'Environmental Engineering', 'Electrical', 'Landscape Architecture', 'Structural Engineering', 'Green Building', 'Delivery Management', 'CAD', 'Facilities Management']",2026-04-05,Mechanical & Electrical Engineer Bim Cad Engineer,3299,Mechanical & Electrical Engineer Bim Cad Engineer,2026-03,2026-04,2026-03
02f51061075cbe3b01b66b6f38417375,Mechanical & Electrical Engineer | BIM CAD Engineer,Executive,2200,4399,Monthly,['Full Time'],Building and Construction,2026-03-27T03:06:20,2026-03-27,"['Sponsorship', 'Producing', 'Sustainability', 'Construction Management', 'Construction', 'Classroom', 'BIM', 'Architectural', 'Environmental Engineering', 'Electrical', 'Landscape Architecture', 'Structural Engineering', 'Green Building', 'Delivery Management', 'CAD', 'Facilities Management']",2026-04-05,Mechanical & Electrical Engineer Bim Cad Engineer,3299,Mechanical & Electrical Engineer Bim Cad Engineer,2026-03,2026-04,2026-04
038862d098e9dc847853ab2cb471b3ae,Clinical Trial Archivist Executive ( West Area ) / 5 Days Week /Office Hour #HCT,Fresh/entry level,3000,3500,Monthly,['Contract'],Healthcare / Pharmaceutical,2026-03-30T09:26:41,2026-03-30,"['Liaising with service providers', 'Drug Development', 'Detail Oriented', 'timely delivery', 'Science', 'clinical trial submissions', 'scientific discipline', 'Clinical Development', 'Endocrinology', 'archive systems', 'producing documentation', 'Clinical Monitoring', 'Cardiology']",2026-04-05,Clinical Trial Archivist Executive / Week /Office Hour,3250,Clinical Trial Archivist Executive,2026-03,2026-04,2026-03
038862d098e9dc847853ab2cb471b3ae,Clinical Trial Archivist Executive ( West Area ) / 5 Days Week /Office Hour #HCT,Fresh/entry level,3000,3500,Monthly,['Contract'],Healthcare / Pharmaceutical,2026-03-30T09:26:41,2026-03-30,"['Liaising with service providers', 'Drug Development', 'Detail Oriented', 'timely delivery', 'Science', 'clinical trial submissions', 'scientific discipline', 'Clinical Development', 'Endocrinology', 'archive systems', 'producing documentation', 'Clinical Monitoring', 'Cardiology']",2026-04-05,Clinical Trial Archivist Executive / Week /Office Hour,3250,Clinical Trial Archivist Executive,2026-03,2026-04,2026-04
038862d098e9dc847853ab2cb471b3ae,Clinical Trial Archivist Executive ( West Area ) / 5 Days Week /Office Hour #HCT,Fresh/entry level,3000,3500,Monthly,['Contract'],Healthcare / Pharmaceutical,2026-03-30T09:26:41,2026-03-30,"['Liaising with service providers', 'Drug Development', 'Detail Oriented', 'timely delivery', 'Science', 'clinical trial submissions', 'scientific discipline', 'Clinical Development', 'Endocrinology', 'archive systems', 'producing documentation', 'Clinical Monitoring', 'Cardiology']",2026-04-05,Clinical Trial Archivist Executive / Week /Office Hour,3250,Week,2026-03,2026-04,2026-03
038862d098e9dc847853ab2cb471b3ae,Clinical Trial Archivist Executive ( West Area ) / 5 Days Week /Office Hour #HCT,Fresh/entry level,3000,3500,Monthly,['Contract'],Healthcare / Pharmaceutical,2026-03-30T09:26:41,2026-03-30,"['Liaising with service providers', 'Drug Development', 'Detail Oriented', 'timely delivery', 'Science', 'clinical trial submissions', 'scientific discipline', 'Clinical Development', 'Endocrinology', 'archive systems', 'producing documentation', 'Clinical Monitoring', 'Cardiology']",2026-04-05,Clinical Trial Archivist Executive / Week /Office Hour,3250,Week,2026-03,2026-04,2026-04
038862d098e9dc847853ab2cb471b3ae,Clinical Trial Archivist Executive ( West Area ) / 5 Days Week /Office Hour #HCT,Fresh/entry level,3000,3500,Monthly,['Contract'],Healthcare / Pharmaceutical,2026-03-30T09:26:41,2026-03-30,"['Liaising with service providers', 'Drug Development', 'Detail Oriented', 'timely delivery', 'Science', 'clinical trial submissions', 'scientific discipline', 'Clinical Development', 'Endocrinology', 'archive systems', 'producing documentation', 'Clinical Monitoring', 'Cardiology']",2026-04-05,Clinical Trial Archivist Executive / Week /Office Hour,3250,Office Hour,2026-03,2026-04,2026-03
038862d098e9dc847853ab2cb471b3ae,Clinical Trial Archivist Executive ( West Area ) / 5 Days Week /Office Hour #HCT,Fresh/entry level,3000,3500,Monthly,['Contract'],Healthcare / Pharmaceutical,2026-03-30T09:26:41,2026-03-30,"['Liaising with service providers', 'Drug Development', 'Detail Oriented', 'timely delivery', 'Science', 'clinical trial submissions', 'scientific discipline', 'Clinical Development', 'Endocrinology', 'archive systems', 'producing documentation', 'Clinical Monitoring', 'Cardiology']",2026-04-05,Clinical Trial Archivist Executive / Week /Office Hour,3250,Office Hour,2026-03,2026-04,2026-04
028998868b1847fc1c7c0f97613658ec,Event Communication ((upskill & development)),Fresh/entry level,2000,4500,Monthly,['Full Time'],Customer Service,2026-03-31T08:14:06,2026-03-31,"['Sales', 'Leadership', 'Able To Multitask', 'Highly responsible', 'Responsible for a team', 'Risk Management', 'Marketing', 'Compliance', 'Creative Branding', 'Communication Skills', 'Team Player', 'Business Development']",2026-04-05,Event Communication ),3250,Event Communication ),2026-03,2026-04,2026-03
028998868b1847fc1c7c0f97613658ec,Event Communication ((upskill & development)),Fresh/entry level,2000,4500,Monthly,['Full Time'],Customer Service,2026-03-31T08:14:06,2026-03-31,"['Sales', 'Leadership', 'Able To Multitask', 'Highly responsible', 'Responsible for a team', 'Risk Management', 'Marketing', 'Compliance', 'Creative Branding', 'Communication Skills', 'Team Player', 'Business Development']",2026-04-05,Event Communication ),3250,Event Communication ),2026-03,2026-04,2026-04
01900df45d7cfdebffefe743060b9827,SUPERVISOR,Executive,3000,3500,Monthly,['Full Time'],F&B,2026-03-18T03:46:08,2026-03-18,"['Profit', 'safety and hygiene', 'Supervisory Skills', 'Food Product Development', 'Checklists', 'Restaurant Management', 'Public Relations', 'Team Leadership', 'Upskilling', 'Building Customer Loyalty', 'handing customer complaints']",2026-04-05,Supervisor,3250,Supervisor,2026-03,2026-04,2026-03
01900df45d7cfdebffefe743060b9827,SUPERVISOR,Executive,3000,3500,Monthly,['Full Time'],F&B,2026-03-18T03:46:08,2026-03-18,"['Profit', 'safety and hygiene', 'Supervisory Skills', 'Food Product Development', 'Checklists', 'Restaurant Management', 'Public Relations', 'Team Leadership', 'Upskilling', 'Building Customer Loyalty', 'handing customer complaints']",2026-04-05,Supervisor,3250,Supervisor,2026-03,2026-04,2026-04
0038e66eb0c3ce83fe128afe1b23a43c,Bank Officer (Operation) - 6 months contract - up to SGD3.5k,Fresh/entry level,3000,3500,Monthly,['Contract'],Banking and Finance,2026-03-24T00:27:54,2026-03-24,"['Sales', 'Ability To Work Independently', 'Customer Care', 'Data Entry', 'MS Office', 'Attentive', 'Retail Banking', 'Customerfocused', 'Pressure', 'Time Management', 'Accountability', 'Administrative Support', 'Banking', 'Excel', 'Team Player', 'Customer Service', 'Screening']",2026-04-05,Bank Officer - 6 Months Contract - Up To Sgd3.5K,3250,Bank Officer - 6 Months Contract - Up To Sgd3.5K,2026-03,2026-04,2026-03
0038e66eb0c3ce83fe128afe1b23a43c,Bank Officer (Operation) - 6 months contract - up to SGD3.5k,Fresh/entry level,3000,3500,Monthly,['Contract'],Banking and Finance,2026-03-24T00:27:54,2026-03-24,"['Sales', 'Ability To Work Independently', 'Customer Care', 'Data Entry', 'MS Office', 'Attentive', 'Retail Banking', 'Customerfocused', 'Pressure', 'Time Management', 'Accountability', 'Administrative Support', 'Banking', 'Excel', 'Team Player', 'Customer Service', 'Screening']",2026-04-05,Bank Officer - 6 Months Contract - Up To Sgd3.5K,3250,Bank Officer - 6 Months Contract - Up To Sgd3.5K,2026-03,2026-04,2026-04
02e1ee8b8d2bcdf3c0b33a54646d14da,Account Executive,Executive,2500,4000,Monthly,['Full Time'],Accounting / Auditing / Taxation,2026-03-12T03:43:03,2026-03-12,"['Microsoft Office', 'Microsoft Excel', 'Online Banking', 'Tax', 'ERP', 'Selling', 'Bank Reconciliation', 'Accounting', 'Compliance', 'Attention to Details', 'Banking', 'Team Player', 'Audit', 'Able To Work Independently']",2026-04-05,Account Executive,3250,Account Executive,2026-03,2026-04,2026-03
02e1ee8b8d2bcdf3c0b33a54646d14da,Account Executive,Executive,2500,4000,Monthly,['Full Time'],Accounting / Auditing / Taxation,2026-03-12T03:43:03,2026-03-12,"['Microsoft Office', 'Microsoft Excel', 'Online Banking', 'Tax', 'ERP', 'Selling', 'Bank Reconciliation', 'Accounting', 'Compliance', 'Attention to Details', 'Banking', 'Team Player', 'Audit', 'Able To Work Independently']",2026-04-05,Account Executive,3250,Account Executive,2026-03,2026-04,2026-04
01fcc03dfb9c32c51ea4ca39e57ac1b7,"HR, Finance & Administration Executive",Executive,2700,3800,Monthly,"['Contract', 'Permanent', 'Full Time']",Admin / Secretarial,2026-03-18T03:17:04,2026-03-18,"['Accounts Payable', 'Microsoft Office', 'Inventory', 'Invoicing', 'Administration', 'Payroll', 'Procurement', 'Vendor Management', 'Accounting', 'Financial Statements', 'Budgeting', 'Human Resources', 'Able To Work Independently']",2026-04-05,"Hr, Finance & Administration Executive",3250,"Hr, Finance & Administration Executive",2026-03,2026-04,2026-03
01fcc03dfb9c32c51ea4ca39e57ac1b7,"HR, Finance & Administration Executive",Executive,2700,3800,Monthly,"['Contract', 'Permanent', 'Full Time']",Admin / Secretarial,2026-03-18T03:17:04,2026-03-18,"['Accounts Payable', 'Microsoft Office', 'Inventory', 'Invoicing', 'Administration', 'Payroll', 'Procurement', 'Vendor Management', 'Accounting', 'Financial Statements', 'Budgeting', 'Human Resources', 'Able To Work Independently']",2026-04-05,"Hr, Finance & Administration Executive",3250,"Hr, Finance & Administration Executive",2026-03,2026-04,2026-04
0232b8d80bc7167e12afd4cd180db23d,⭐ Growth Marketing Specialist (Beginners welcome) 🎮,Executive,2500,4000,Monthly,['Full Time'],Customer Service,2026-03-31T11:54:39,2026-03-31,"['Coaching', 'Sales', 'Energetic Team Player', 'Active Team Player', 'Brand Communication', 'Interpersonal Skills', 'Marketing', 'Team Leadership', 'Flash', 'Communications', 'Customer Service', 'leadership skills', 'Brand Awareness']",2026-04-05,Growth Marketing Specialist,3250,Growth Marketing Specialist,2026-03,2026-04,2026-03
0232b8d80bc7167e12afd4cd180db23d,⭐ Growth Marketing Specialist (Beginners welcome) 🎮,Executive,2500,4000,Monthly,['Full Time'],Customer Service,2026-03-31T11:54:39,2026-03-31,"['Coaching', 'Sales', 'Energetic Team Player', 'Active Team Player', 'Brand Communication', 'Interpersonal Skills', 'Marketing', 'Team Leadership', 'Flash', 'Communications', 'Customer Service', 'leadership skills', 'Brand Awareness']",2026-04-05,Growth Marketing Specialist,3250,Growth Marketing Specialist,2026-03,2026-04,2026-04
